Yield,S1_name,S2_name,Product_name,S1_smiles,S2_smiles,Product_smiles
0,1-(o-tolyl)ethan-1-one,"potassium (3,5-bis(trifluoromethyl)phenyl)trifluoroborate","2-(3-acetyl-3',5'-bis(trifluoromethyl)-[1,1'-biphenyl]-2-yl)acetic acid",O=C(C)C1=CC=CC=C1C,F[B-](F)(F)C1=CC(C(F)(F)F)=CC(C(F)(F)F)=C1.[K+],O=C(C)C1=CC=CC(C2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)=C1CC(O)=O
2,1-(o-tolyl)ethan-1-one,potassium (3-chloro-4-fluorophenyl)trifluoroborate,"2-(3-acetyl-3'-chloro-4'-fluoro-[1,1'-biphenyl]-2-yl)acetic acid",O=C(C)C1=CC=CC=C1C,F[B-](F)(F)C1=CC(Cl)=C(F)C=C1.[K+],O=C(C)C1=CC=CC(C2=CC(Cl)=C(F)C=C2)=C1CC(O)=O
1,1-(o-tolyl)ethan-1-one,"potassium (2,4-dichlorophenyl)trifluoroborate","2-(3-acetyl-2',4'-dichloro-[1,1'-biphenyl]-2-yl)acetic acid",O=C(C)C1=CC=CC=C1C,F[B-](F)(F)C1=C(Cl)C=C(Cl)C=C1.[K+],O=C(C)C1=CC=CC(C2=C(Cl)C=C(Cl)C=C2)=C1CC(O)=O
4,1-(o-tolyl)ethan-1-one,"potassium (2,4-dimethylphenyl)trifluoroborate","2-(3-acetyl-2',4'-dimethyl-[1,1'-biphenyl]-2-yl)acetic acid",O=C(C)C1=CC=CC=C1C,F[B-](F)(F)C1=C(C)C=C(C)C=C1.[K+],O=C(C)C1=CC=CC(C2=C(C)C=C(C)C=C2)=C1CC(O)=O
0,1-(o-tolyl)ethan-1-one,"potassium (2,6-difluorophenyl)trifluoroborate","2-(3-acetyl-2',6'-difluoro-[1,1'-biphenyl]-2-yl)acetic acid",O=C(C)C1=CC=CC=C1C,F[B-](F)(F)C1=C(F)C=CC=C1F.[K+],O=C(C)C1=CC=CC(C2=C(F)C=CC=C2F)=C1CC(O)=O
0,1-(o-tolyl)ethan-1-one,"potassium (2,6-dimethylphenyl)trifluoroborate","2-(3-acetyl-2',6'-dimethyl-[1,1'-biphenyl]-2-yl)acetic acid",O=C(C)C1=CC=CC=C1C,F[B-](F)(F)C1=C(C)C=CC=C1C.[K+],O=C(C)C1=CC=CC(C2=C(C)C=CC=C2C)=C1CC(O)=O
24,1-(o-tolyl)ethan-1-one,potassium trifluoro(naphthalen-1-yl)borate,2-(2-acetyl-6-(naphthalen-1-yl)phenyl)acetic acid,O=C(C)C1=CC=CC=C1C,F[B-](F)(F)C1=C(C=CC=C2)C2=CC=C1.[K+],O=C(C)C1=CC=CC(C2=C(C=CC=C3)C3=CC=C2)=C1CC(O)=O
42.5,1-(o-tolyl)ethan-1-one,potassium trifluoro(naphthalen-2-yl)borate,2-(2-acetyl-6-(naphthalen-2-yl)phenyl)acetic acid,O=C(C)C1=CC=CC=C1C,F[B-](F)(F)C1=CC(C=CC=C2)=C2C=C1.[K+],O=C(C)C1=CC=CC(C2=CC(C=CC=C3)=C3C=C2)=C1CC(O)=O
13.5,1-(o-tolyl)ethan-1-one,"potassium benzo[d][1,3]dioxol-5-yltrifluoroborate","2-(2-acetyl-6-(benzo[d][1,3]dioxol-5-yl)phenyl)acetic acid",O=C(C)C1=CC=CC=C1C,F[B-](F)(F)C1=CC(OCO2)=C2C=C1.[K+],O=C(C)C1=CC=CC(C2=CC(OCO3)=C3C=C2)=C1CC(O)=O
31,1-(o-tolyl)ethan-1-one,potassium (4-acetylphenyl)trifluoroborate,"2-(3,4'-diacetyl-[1,1'-biphenyl]-2-yl)acetic acid",O=C(C)C1=CC=CC=C1C,F[B-](F)(F)C1=CC=C(C(C)=O)C=C1.[K+],O=C(C)C1=CC=CC(C2=CC=C(C(C)=O)C=C2)=C1CC(O)=O
0,1-(o-tolyl)ethan-1-one,potassium (4-carboxyphenyl)trifluoroborate,"3'-acetyl-2'-(carboxymethyl)-[1,1'-biphenyl]-4-carboxylic acid",O=C(C)C1=CC=CC=C1C,F[B-](F)(F)C1=CC=C(C(O)=O)C=C1.[K+],O=C(C)C1=CC=CC(C2=CC=C(C(O)=O)C=C2)=C1CC(O)=O
24,1-(o-tolyl)ethan-1-one,potassium trifluoro(4-hydroxyphenyl)borate,"2-(3-acetyl-4'-hydroxy-[1,1'-biphenyl]-2-yl)acetic acid",O=C(C)C1=CC=CC=C1C,F[B-](F)(F)C1=CC=C(O)C=C1.[K+],O=C(C)C1=CC=CC(C2=CC=C(O)C=C2)=C1CC(O)=O
22,1-(o-tolyl)ethan-1-one,potassium trifluoro(4-formylphenyl)borate,"2-(3-acetyl-4'-formyl-[1,1'-biphenyl]-2-yl)acetic acid",O=C(C)C1=CC=CC=C1C,F[B-](F)(F)C1=CC=C(C=O)C=C1.[K+],O=C(C)C1=CC=CC(C2=CC=C(C=O)C=C2)=C1CC(O)=O
7,1-(o-tolyl)ethan-1-one,potassium trifluoro(furan-2-yl)borate,2-(2-acetyl-6-(furan-2-yl)phenyl)acetic acid,O=C(C)C1=CC=CC=C1C,F[B-](F)(F)C1=CC=CO1.[K+],O=C(C)C1=CC=CC(C2=CC=CO2)=C1CC(O)=O
23,1-(o-tolyl)ethan-1-one,potassium trifluoro(thiophen-2-yl)borate,2-(2-acetyl-6-(thiophen-2-yl)phenyl)acetic acid,O=C(C)C1=CC=CC=C1C,F[B-](F)(F)C1=CC=CS1.[K+],O=C(C)C1=CC=CC(C2=CC=CS2)=C1CC(O)=O
7.5,1-(o-tolyl)ethan-1-one,potassium trifluoro(thiophen-3-yl)borate,2-(2-acetyl-6-(thiophen-3-yl)phenyl)acetic acid,O=C(C)C1=CC=CC=C1C,F[B-](F)(F)C1=CSC=C1.[K+],O=C(C)C1=CC=CC(C2=CSC=C2)=C1CC(O)=O
3.5,1-(o-tolyl)ethan-1-one,potassium trifluoro(1-methyl-1H-pyrazol-5-yl)borate,2-(2-acetyl-6-(1-methyl-1H-pyrazol-5-yl)phenyl)acetic acid,O=C(C)C1=CC=CC=C1C,F[B-](F)(F)C1=CC=NN1C.[K+],O=C(C)C1=CC=CC(C2=CC=NN2C)=C1CC(O)=O
0,1-(o-tolyl)ethan-1-one,potassium trifluoro(pyridin-4-yl)borate,2-(2-acetyl-6-(pyridin-4-yl)phenyl)acetic acid,O=C(C)C1=CC=CC=C1C,F[B-](F)(F)C1=CC=NC=C1.[K+],O=C(C)C1=CC=CC(C2=CC=NC=C2)=C1CC(O)=O
14,1-(o-tolyl)ethan-1-one,potassium trifluoro(6-fluoropyridin-3-yl)borate,2-(2-acetyl-6-(6-fluoropyridin-3-yl)phenyl)acetic acid,O=C(C)C1=CC=CC=C1C,F[B-](F)(F)C1=CN=C(F)C=C1.[K+],O=C(C)C1=CC=CC(C2=CN=C(F)C=C2)=C1CC(O)=O
18.5,1-(o-tolyl)ethan-1-one,potassium (6-chloropyridin-3-yl)trifluoroborate,2-(2-acetyl-6-(6-chloropyridin-3-yl)phenyl)acetic acid,O=C(C)C1=CC=CC=C1C,F[B-](F)(F)C1=CN=C(Cl)C=C1.[K+],O=C(C)C1=CC=CC(C2=CN=C(Cl)C=C2)=C1CC(O)=O
16.5,"1-(2,5-dimethylphenyl)ethan-1-one",potassium trifluoro(phenyl)borate,"2-(3-acetyl-5-methyl-[1,1'-biphenyl]-2-yl)acetic acid",O=C(C)C1=CC(C)=CC=C1C,F[B-](F)(F)C1=CC=CC=C1.[K+],O=C(C)C1=CC(C)=CC(C2=CC=CC=C2)=C1CC(O)=O
36,"1-(2,5-dimethylphenyl)ethan-1-one",potassium trifluoro(4-fluorophenyl)borate,"2-(3-acetyl-4'-fluoro-5-methyl-[1,1'-biphenyl]-2-yl)acetic acid",O=C(C)C1=CC(C)=CC=C1C,F[B-](F)(F)C1=CC=C(F)C=C1.[K+],O=C(C)C1=CC(C)=CC(C2=CC=C(F)C=C2)=C1CC(O)=O
42,"1-(2,5-dimethylphenyl)ethan-1-one",potassium (4-chlorophenyl)trifluoroborate,"2-(3-acetyl-4'-chloro-5-methyl-[1,1'-biphenyl]-2-yl)acetic acid",O=C(C)C1=CC(C)=CC=C1C,F[B-](F)(F)C1=CC=C(Cl)C=C1.[K+],O=C(C)C1=CC(C)=CC(C2=CC=C(Cl)C=C2)=C1CC(O)=O
28,"1-(2,5-dimethylphenyl)ethan-1-one",potassium (4-bromophenyl)trifluoroborate,"2-(3-acetyl-4'-bromo-5-methyl-[1,1'-biphenyl]-2-yl)acetic acid",O=C(C)C1=CC(C)=CC=C1C,F[B-](F)(F)C1=CC=C(Br)C=C1.[K+],O=C(C)C1=CC(C)=CC(C2=CC=C(Br)C=C2)=C1CC(O)=O
15.5,"1-(2,5-dimethylphenyl)ethan-1-one",potassium trifluoro(4-(trifluoromethyl)phenyl)borate,"2-(3-acetyl-5-methyl-4'-(trifluoromethyl)-[1,1'-biphenyl]-2-yl)acetic acid",O=C(C)C1=CC(C)=CC=C1C,F[B-](F)(F)C1=CC=C(C(F)(F)F)C=C1.[K+],O=C(C)C1=CC(C)=CC(C2=CC=C(C(F)(F)F)C=C2)=C1CC(O)=O
24,"1-(2,5-dimethylphenyl)ethan-1-one",potassium (4-cyanophenyl)trifluoroborate,"2-(3-acetyl-4'-cyano-5-methyl-[1,1'-biphenyl]-2-yl)acetic acid",O=C(C)C1=CC(C)=CC=C1C,F[B-](F)(F)C1=CC=C(C#N)C=C1.[K+],O=C(C)C1=CC(C)=CC(C2=CC=C(C#N)C=C2)=C1CC(O)=O
24,"1-(2,5-dimethylphenyl)ethan-1-one",potassium trifluoro(4-nitrophenyl)borate,"2-(3-acetyl-5-methyl-4'-nitro-[1,1'-biphenyl]-2-yl)acetic acid",O=C(C)C1=CC(C)=CC=C1C,F[B-](F)(F)C1=CC=C([N+]([O-])=O)C=C1.[K+],O=C(C)C1=CC(C)=CC(C2=CC=C([N+]([O-])=O)C=C2)=C1CC(O)=O
51,"1-(2,5-dimethylphenyl)ethan-1-one",potassium trifluoro(p-tolyl)borate,"2-(3-acetyl-4',5-dimethyl-[1,1'-biphenyl]-2-yl)acetic acid",O=C(C)C1=CC(C)=CC=C1C,F[B-](F)(F)C1=CC=C(C)C=C1.[K+],O=C(C)C1=CC(C)=CC(C2=CC=C(C)C=C2)=C1CC(O)=O
27.5,"1-(2,5-dimethylphenyl)ethan-1-one",potassium (4-(tert-butyl)phenyl)trifluoroborate,"2-(3-acetyl-4'-(tert-butyl)-5-methyl-[1,1'-biphenyl]-2-yl)acetic acid",O=C(C)C1=CC(C)=CC=C1C,F[B-](F)(F)C1=CC=C(C(C)(C)C)C=C1.[K+],O=C(C)C1=CC(C)=CC(C2=CC=C(C(C)(C)C)C=C2)=C1CC(O)=O
54,"1-(2,5-dimethylphenyl)ethan-1-one",potassium trifluoro(4-methoxyphenyl)borate,"2-(3-acetyl-4'-methoxy-5-methyl-[1,1'-biphenyl]-2-yl)acetic acid",O=C(C)C1=CC(C)=CC=C1C,F[B-](F)(F)C1=CC=C(OC)C=C1.[K+],O=C(C)C1=CC(C)=CC(C2=CC=C(OC)C=C2)=C1CC(O)=O
40,"1-(2,5-dimethylphenyl)ethan-1-one",potassium (4-butoxyphenyl)trifluoroborate,"2-(3-acetyl-4'-butoxy-5-methyl-[1,1'-biphenyl]-2-yl)acetic acid",O=C(C)C1=CC(C)=CC=C1C,F[B-](F)(F)C1=CC=C(OCCCC)C=C1.[K+],O=C(C)C1=CC(C)=CC(C2=CC=C(OCCCC)C=C2)=C1CC(O)=O
45,"1-(2,5-dimethylphenyl)ethan-1-one",potassium (4-(benzyloxy)phenyl)trifluoroborate,"2-(3-acetyl-4'-(benzyloxy)-5-methyl-[1,1'-biphenyl]-2-yl)acetic acid",O=C(C)C1=CC(C)=CC=C1C,F[B-](F)(F)C1=CC=C(OCC2=CC=CC=C2)C=C1.[K+],O=C(C)C1=CC(C)=CC(C2=CC=C(OCC3=CC=CC=C3)C=C2)=C1CC(O)=O
31,"1-(2,5-dimethylphenyl)ethan-1-one",potassium trifluoro(3-fluorophenyl)borate,"2-(3-acetyl-3'-fluoro-5-methyl-[1,1'-biphenyl]-2-yl)acetic acid",O=C(C)C1=CC(C)=CC=C1C,F[B-](F)(F)C1=CC=CC(F)=C1.[K+],O=C(C)C1=CC(C)=CC(C2=CC(F)=CC=C2)=C1CC(O)=O
16.5,"1-(2,5-dimethylphenyl)ethan-1-one",potassium (3-chlorophenyl)trifluoroborate,"2-(3-acetyl-3'-chloro-5-methyl-[1,1'-biphenyl]-2-yl)acetic acid",O=C(C)C1=CC(C)=CC=C1C,F[B-](F)(F)C1=CC=CC(Cl)=C1.[K+],O=C(C)C1=CC(C)=CC(C2=CC(Cl)=CC=C2)=C1CC(O)=O
7,"1-(2,5-dimethylphenyl)ethan-1-one",potassium (3-bromophenyl)trifluoroborate,"2-(3-acetyl-3'-bromo-5-methyl-[1,1'-biphenyl]-2-yl)acetic acid",O=C(C)C1=CC(C)=CC=C1C,F[B-](F)(F)C1=CC=CC(Br)=C1.[K+],O=C(C)C1=CC(C)=CC(C2=CC(Br)=CC=C2)=C1CC(O)=O
32,"1-(2,5-dimethylphenyl)ethan-1-one",potassium trifluoro(3-nitrophenyl)borate,"2-(3-acetyl-5-methyl-3'-nitro-[1,1'-biphenyl]-2-yl)acetic acid",O=C(C)C1=CC(C)=CC=C1C,F[B-](F)(F)C1=CC=CC([N+]([O-])=O)=C1.[K+],O=C(C)C1=CC(C)=CC(C2=CC([N+]([O-])=O)=CC=C2)=C1CC(O)=O
11.5,"1-(2,5-dimethylphenyl)ethan-1-one",potassium (3-cyanophenyl)trifluoroborate,"2-(3-acetyl-3'-cyano-5-methyl-[1,1'-biphenyl]-2-yl)acetic acid",O=C(C)C1=CC(C)=CC=C1C,F[B-](F)(F)C1=CC=CC(C#N)=C1.[K+],O=C(C)C1=CC(C)=CC(C2=CC(C#N)=CC=C2)=C1CC(O)=O
35.5,"1-(2,5-dimethylphenyl)ethan-1-one",potassium trifluoro(3-methoxyphenyl)borate,"2-(3-acetyl-3'-methoxy-5-methyl-[1,1'-biphenyl]-2-yl)acetic acid",O=C(C)C1=CC(C)=CC=C1C,F[B-](F)(F)C1=CC=CC(OC)=C1.[K+],O=C(C)C1=CC(C)=CC(C2=CC(OC)=CC=C2)=C1CC(O)=O
35,"1-(2,5-dimethylphenyl)ethan-1-one",potassium (3-(benzyloxy)phenyl)trifluoroborate,"2-(3-acetyl-3'-(benzyloxy)-5-methyl-[1,1'-biphenyl]-2-yl)acetic acid",O=C(C)C1=CC(C)=CC=C1C,F[B-](F)(F)C1=CC=CC(OCC2=CC=CC=C2)=C1.[K+],O=C(C)C1=CC(C)=CC(C2=CC(OCC3=CC=CC=C3)=CC=C2)=C1CC(O)=O
4.5,"1-(2,5-dimethylphenyl)ethan-1-one",potassium (2-cyanophenyl)trifluoroborate,"2-(3-acetyl-2'-cyano-5-methyl-[1,1'-biphenyl]-2-yl)acetic acid",O=C(C)C1=CC(C)=CC=C1C,F[B-](F)(F)C1=C(C#N)C=CC=C1.[K+],O=C(C)C1=CC(C)=CC(C2=C(C#N)C=CC=C2)=C1CC(O)=O
0,"1-(2,5-dimethylphenyl)ethan-1-one",potassium trifluoro(2-(methylsulfonyl)phenyl)borate,"2-(3-acetyl-5-methyl-2'-(methylsulfonyl)-[1,1'-biphenyl]-2-yl)acetic acid",O=C(C)C1=CC(C)=CC=C1C,F[B-](F)(F)C1=C(S(=O)(C)=O)C=CC=C1.[K+],O=C(C)C1=CC(C)=CC(C2=C(S(=O)(C)=O)C=CC=C2)=C1CC(O)=O
3.5,"1-(2,5-dimethylphenyl)ethan-1-one",potassium trifluoro(o-tolyl)borate,"2-(3-acetyl-2',5-dimethyl-[1,1'-biphenyl]-2-yl)acetic acid",O=C(C)C1=CC(C)=CC=C1C,F[B-](F)(F)C1=C(C)C=CC=C1.[K+],O=C(C)C1=CC(C)=CC(C2=C(C)C=CC=C2)=C1CC(O)=O
0,"1-(2,5-dimethylphenyl)ethan-1-one",potassium trifluoro(2-methoxyphenyl)borate,"2-(3-acetyl-2'-methoxy-5-methyl-[1,1'-biphenyl]-2-yl)acetic acid",O=C(C)C1=CC(C)=CC=C1C,F[B-](F)(F)C1=C(OC)C=CC=C1.[K+],O=C(C)C1=CC(C)=CC(C2=C(OC)C=CC=C2)=C1CC(O)=O
18,"1-(2,5-dimethylphenyl)ethan-1-one","potassium (3,5-bis(trifluoromethyl)phenyl)trifluoroborate","2-(3-acetyl-5-methyl-3',5'-bis(trifluoromethyl)-[1,1'-biphenyl]-2-yl)acetic acid",O=C(C)C1=CC(C)=CC=C1C,F[B-](F)(F)C1=CC(C(F)(F)F)=CC(C(F)(F)F)=C1.[K+],O=C(C)C1=CC(C)=CC(C2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)=C1CC(O)=O
13.5,"1-(2,5-dimethylphenyl)ethan-1-one",potassium (3-chloro-4-fluorophenyl)trifluoroborate,"2-(3-acetyl-3'-chloro-4'-fluoro-5-methyl-[1,1'-biphenyl]-2-yl)acetic acid",O=C(C)C1=CC(C)=CC=C1C,F[B-](F)(F)C1=CC(Cl)=C(F)C=C1.[K+],O=C(C)C1=CC(C)=CC(C2=CC(Cl)=C(F)C=C2)=C1CC(O)=O
4,"1-(2,5-dimethylphenyl)ethan-1-one","potassium (2,4-dichlorophenyl)trifluoroborate","2-(3-acetyl-2',4'-dichloro-5-methyl-[1,1'-biphenyl]-2-yl)acetic acid",O=C(C)C1=CC(C)=CC=C1C,F[B-](F)(F)C1=C(Cl)C=C(Cl)C=C1.[K+],O=C(C)C1=CC(C)=CC(C2=C(Cl)C=C(Cl)C=C2)=C1CC(O)=O
2.5,"1-(2,5-dimethylphenyl)ethan-1-one","potassium (2,4-dimethylphenyl)trifluoroborate","2-(3-acetyl-2',4',5-trimethyl-[1,1'-biphenyl]-2-yl)acetic acid",O=C(C)C1=CC(C)=CC=C1C,F[B-](F)(F)C1=C(C)C=C(C)C=C1.[K+],O=C(C)C1=CC(C)=CC(C2=C(C)C=C(C)C=C2)=C1CC(O)=O
0,"1-(2,5-dimethylphenyl)ethan-1-one","potassium (2,6-difluorophenyl)trifluoroborate","2-(3-acetyl-2',6'-difluoro-5-methyl-[1,1'-biphenyl]-2-yl)acetic acid",O=C(C)C1=CC(C)=CC=C1C,F[B-](F)(F)C1=C(F)C=CC=C1F.[K+],O=C(C)C1=CC(C)=CC(C2=C(F)C=CC=C2F)=C1CC(O)=O
0,"1-(2,5-dimethylphenyl)ethan-1-one","potassium (2,6-dimethylphenyl)trifluoroborate","2-(3-acetyl-2',5,6'-trimethyl-[1,1'-biphenyl]-2-yl)acetic acid",O=C(C)C1=CC(C)=CC=C1C,F[B-](F)(F)C1=C(C)C=CC=C1C.[K+],O=C(C)C1=CC(C)=CC(C2=C(C)C=CC=C2C)=C1CC(O)=O
14,"1-(2,5-dimethylphenyl)ethan-1-one",potassium trifluoro(naphthalen-1-yl)borate,2-(2-acetyl-4-methyl-6-(naphthalen-1-yl)phenyl)acetic acid,O=C(C)C1=CC(C)=CC=C1C,F[B-](F)(F)C1=C(C=CC=C2)C2=CC=C1.[K+],O=C(C)C1=CC(C)=CC(C2=C(C=CC=C3)C3=CC=C2)=C1CC(O)=O
41,"1-(2,5-dimethylphenyl)ethan-1-one",potassium trifluoro(naphthalen-2-yl)borate,2-(2-acetyl-4-methyl-6-(naphthalen-2-yl)phenyl)acetic acid,O=C(C)C1=CC(C)=CC=C1C,F[B-](F)(F)C1=CC(C=CC=C2)=C2C=C1.[K+],O=C(C)C1=CC(C)=CC(C2=CC(C=CC=C3)=C3C=C2)=C1CC(O)=O
42,"1-(2,5-dimethylphenyl)ethan-1-one","potassium benzo[d][1,3]dioxol-5-yltrifluoroborate","2-(2-acetyl-6-(benzo[d][1,3]dioxol-5-yl)-4-methylphenyl)acetic acid",O=C(C)C1=CC(C)=CC=C1C,F[B-](F)(F)C1=CC(OCO2)=C2C=C1.[K+],O=C(C)C1=CC(C)=CC(C2=CC(OCO3)=C3C=C2)=C1CC(O)=O
26,"1-(2,5-dimethylphenyl)ethan-1-one",potassium (4-acetylphenyl)trifluoroborate,"2-(3,4'-diacetyl-5-methyl-[1,1'-biphenyl]-2-yl)acetic acid",O=C(C)C1=CC(C)=CC=C1C,F[B-](F)(F)C1=CC=C(C(C)=O)C=C1.[K+],O=C(C)C1=CC(C)=CC(C2=CC=C(C(C)=O)C=C2)=C1CC(O)=O
0,"1-(2,5-dimethylphenyl)ethan-1-one",potassium (4-carboxyphenyl)trifluoroborate,"3'-acetyl-2'-(carboxymethyl)-5'-methyl-[1,1'-biphenyl]-4-carboxylic acid",O=C(C)C1=CC(C)=CC=C1C,F[B-](F)(F)C1=CC=C(C(O)=O)C=C1.[K+],O=C(C)C1=CC(C)=CC(C2=CC=C(C(O)=O)C=C2)=C1CC(O)=O
11,"1-(2,5-dimethylphenyl)ethan-1-one",potassium trifluoro(4-hydroxyphenyl)borate,"2-(3-acetyl-4'-hydroxy-5-methyl-[1,1'-biphenyl]-2-yl)acetic acid",O=C(C)C1=CC(C)=CC=C1C,F[B-](F)(F)C1=CC=C(O)C=C1.[K+],O=C(C)C1=CC(C)=CC(C2=CC=C(O)C=C2)=C1CC(O)=O
17.5,"1-(2,5-dimethylphenyl)ethan-1-one",potassium trifluoro(4-formylphenyl)borate,"2-(3-acetyl-4'-formyl-5-methyl-[1,1'-biphenyl]-2-yl)acetic acid",O=C(C)C1=CC(C)=CC=C1C,F[B-](F)(F)C1=CC=C(C=O)C=C1.[K+],O=C(C)C1=CC(C)=CC(C2=CC=C(C=O)C=C2)=C1CC(O)=O
8.5,"1-(2,5-dimethylphenyl)ethan-1-one",potassium trifluoro(furan-2-yl)borate,2-(2-acetyl-6-(furan-2-yl)-4-methylphenyl)acetic acid,O=C(C)C1=CC(C)=CC=C1C,F[B-](F)(F)C1=CC=CO1.[K+],O=C(C)C1=CC(C)=CC(C2=CC=CO2)=C1CC(O)=O
21,"1-(2,5-dimethylphenyl)ethan-1-one",potassium trifluoro(thiophen-2-yl)borate,2-(2-acetyl-4-methyl-6-(thiophen-2-yl)phenyl)acetic acid,O=C(C)C1=CC(C)=CC=C1C,F[B-](F)(F)C1=CC=CS1.[K+],O=C(C)C1=CC(C)=CC(C2=CC=CS2)=C1CC(O)=O
20,"1-(2,5-dimethylphenyl)ethan-1-one",potassium trifluoro(thiophen-3-yl)borate,2-(2-acetyl-4-methyl-6-(thiophen-3-yl)phenyl)acetic acid,O=C(C)C1=CC(C)=CC=C1C,F[B-](F)(F)C1=CSC=C1.[K+],O=C(C)C1=CC(C)=CC(C2=CSC=C2)=C1CC(O)=O
0,"1-(2,5-dimethylphenyl)ethan-1-one",potassium trifluoro(1-methyl-1H-pyrazol-5-yl)borate,2-(2-acetyl-4-methyl-6-(1-methyl-1H-pyrazol-5-yl)phenyl)acetic acid,O=C(C)C1=CC(C)=CC=C1C,F[B-](F)(F)C1=CC=NN1C.[K+],O=C(C)C1=CC(C)=CC(C2=CC=NN2C)=C1CC(O)=O
0,"1-(2,5-dimethylphenyl)ethan-1-one",potassium trifluoro(pyridin-4-yl)borate,2-(2-acetyl-4-methyl-6-(pyridin-4-yl)phenyl)acetic acid,O=C(C)C1=CC(C)=CC=C1C,F[B-](F)(F)C1=CC=NC=C1.[K+],O=C(C)C1=CC(C)=CC(C2=CC=NC=C2)=C1CC(O)=O
14.5,"1-(2,5-dimethylphenyl)ethan-1-one",potassium trifluoro(6-fluoropyridin-3-yl)borate,2-(2-acetyl-6-(6-fluoropyridin-3-yl)-4-methylphenyl)acetic acid,O=C(C)C1=CC(C)=CC=C1C,F[B-](F)(F)C1=CN=C(F)C=C1.[K+],O=C(C)C1=CC(C)=CC(C2=CN=C(F)C=C2)=C1CC(O)=O
19.5,"1-(2,5-dimethylphenyl)ethan-1-one",potassium (6-chloropyridin-3-yl)trifluoroborate,2-(2-acetyl-6-(6-chloropyridin-3-yl)-4-methylphenyl)acetic acid,O=C(C)C1=CC(C)=CC=C1C,F[B-](F)(F)C1=CN=C(Cl)C=C1.[K+],O=C(C)C1=CC(C)=CC(C2=CN=C(Cl)C=C2)=C1CC(O)=O
40,(2-(methoxymethyl)phenyl)(phenyl)methanone,potassium trifluoro(phenyl)borate,"(2-((hydroxy-lambda2-methylhydroxymethoxy)(methoxy)methyl)-[1,1'-biphenyl]-3-yl)(phenyl)methanone",O=C(C1=CC=CC=C1)C2=CC=CC=C2COC,F[B-](F)(F)C1=CC=CC=C1.[K+],O=C(C1=CC=CC=C1)C2=CC=CC(C3=CC=CC=C3)=C2C(O[C]O)OC
48,(2-(methoxymethyl)phenyl)(phenyl)methanone,potassium trifluoro(4-fluorophenyl)borate,"2-(3-benzoyl-4'-fluoro-[1,1'-biphenyl]-2-yl)-2-methoxyacetic acid",O=C(C1=CC=CC=C1)C2=CC=CC=C2COC,F[B-](F)(F)C1=CC=C(F)C=C1.[K+],O=C(C1=CC=CC=C1)C2=CC=CC(C3=CC=C(F)C=C3)=C2C(C(O)=O)OC
29,(2-(methoxymethyl)phenyl)(phenyl)methanone,potassium (4-chlorophenyl)trifluoroborate,"2-(3-benzoyl-4'-chloro-[1,1'-biphenyl]-2-yl)-2-methoxyacetic acid",O=C(C1=CC=CC=C1)C2=CC=CC=C2COC,F[B-](F)(F)C1=CC=C(Cl)C=C1.[K+],O=C(C1=CC=CC=C1)C2=CC=CC(C3=CC=C(Cl)C=C3)=C2C(C(O)=O)OC
23,(2-(methoxymethyl)phenyl)(phenyl)methanone,potassium (4-bromophenyl)trifluoroborate,"2-(3-benzoyl-4'-bromo-[1,1'-biphenyl]-2-yl)-2-methoxyacetic acid",O=C(C1=CC=CC=C1)C2=CC=CC=C2COC,F[B-](F)(F)C1=CC=C(Br)C=C1.[K+],O=C(C1=CC=CC=C1)C2=CC=CC(C3=CC=C(Br)C=C3)=C2C(C(O)=O)OC
37,(2-(methoxymethyl)phenyl)(phenyl)methanone,potassium trifluoro(4-(trifluoromethyl)phenyl)borate,"2-(3-benzoyl-4'-(trifluoromethyl)-[1,1'-biphenyl]-2-yl)-2-methoxyacetic acid",O=C(C1=CC=CC=C1)C2=CC=CC=C2COC,F[B-](F)(F)C1=CC=C(C(F)(F)F)C=C1.[K+],O=C(C1=CC=CC=C1)C2=CC=CC(C3=CC=C(C(F)(F)F)C=C3)=C2C(C(O)=O)OC
26,(2-(methoxymethyl)phenyl)(phenyl)methanone,potassium (4-cyanophenyl)trifluoroborate,"2-(3-benzoyl-4'-cyano-[1,1'-biphenyl]-2-yl)-2-methoxyacetic acid",O=C(C1=CC=CC=C1)C2=CC=CC=C2COC,F[B-](F)(F)C1=CC=C(C#N)C=C1.[K+],O=C(C1=CC=CC=C1)C2=CC=CC(C3=CC=C(C#N)C=C3)=C2C(C(O)=O)OC
18,(2-(methoxymethyl)phenyl)(phenyl)methanone,potassium trifluoro(4-nitrophenyl)borate,"2-(3-benzoyl-4'-nitro-[1,1'-biphenyl]-2-yl)-2-methoxyacetic acid",O=C(C1=CC=CC=C1)C2=CC=CC=C2COC,F[B-](F)(F)C1=CC=C([N+]([O-])=O)C=C1.[K+],O=C(C1=CC=CC=C1)C2=CC=CC(C3=CC=C([N+]([O-])=O)C=C3)=C2C(C(O)=O)OC
